task_id,arm,seed,epoch,train_loss,val_loss,curved_parent_mse,planar_parent_mse,edge_parent_mse,entropy_perplexity,coverage,unique_bins,lr,lr_after_scheduler,preclip_grad_norm,grad_clip_was_effective,train_batches,finite_train_batches,skipped_train_batches,val_batches,finite_val_batches,finite_val_samples,nonfinite_loss_batches,nonfinite_gradient_batches,nonfinite_state_batches,nonfinite_state_audits,nonfinite_val_batches,nonfinite_val_samples,training_state_finite,finite_state_audit_status
continuous_bypass_64d:seed4,continuous_bypass_64d,4,2,0.00590306,0.00472024,0.010200745075616026,0.0015250398534550295,0.0037370057484408283,,,,0.0003,0.0003,0.1620812863111496,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,3,0.00381652,0.00330725,0.007888049902500643,0.00101209317590609,0.0021477873940563253,,,,0.0003,0.0003,0.138920858502388,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,4,0.00298484,0.00292061,0.007001860887327948,0.0010235322725571172,0.0017939119023579586,,,,0.0003,0.0003,0.14146800339221954,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,5,0.00242561,0.00259133,0.006077687651446257,0.0009832765809475673,0.0015543361167097223,,,,0.0003,0.0003,0.11015201359987259,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,6,0.00213399,0.00272538,0.006015876083666949,0.001118537146492986,0.001913299621989086,,,,0.0003,0.0003,0.1375860720872879,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,7,0.00195865,0.00201402,0.004915194413633878,0.000691643993717915,0.0011886390575256962,,,,0.0003,0.0003,0.15195702016353607,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,8,0.00174124,0.00230168,0.005185068018918147,0.0009347995770907418,0.0015028409912268231,,,,0.0003,0.0003,0.10122887790203094,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,9,0.00167011,0.00209872,0.004601128203135229,0.0007643986002204785,0.0012660230815152783,,,,0.0003,0.0003,0.15335015952587128,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,10,0.00151663,0.00172239,0.003914735215560041,0.0006515941385834675,0.0009444892630272723,,,,0.0003,0.0003,0.11229275912046432,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,11,0.00142045,0.00162918,0.0038394730881074076,0.0005208077029037831,0.0009424293516223961,,,,0.0003,0.0003,0.0996689721941948,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,12,0.00132271,0.0019496,0.00408019443257192,0.0008787747549149782,0.001209535072569327,,,,0.0003,0.0003,0.08422963321208954,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,13,0.00133934,0.00162963,0.003650102866414894,0.000591934250314392,0.0009418675572798328,,,,0.0003,0.0003,0.09832923114299774,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,14,0.00110843,0.00160718,0.0033559822758257043,0.0006498620328615313,0.0009836025463969469,,,,0.0003,0.0003,0.08315784484148026,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,15,0.00112305,0.00151473,0.003193027060719792,0.0005251762309410328,0.0009634702231291748,,,,0.0003,0.0003,0.08739231526851654,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,16,0.0010453,0.00153422,0.003387356906675454,0.0004734739765669212,0.00091158650877305,,,,0.0003,0.0003,0.08819635957479477,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,17,0.00098281,0.0014304,0.0029869350031673397,0.0005945354694059319,0.0008622475587239111,,,,0.0003,0.0003,0.07808398455381393,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,18,0.00090277,0.00115419,0.0026082889539179983,0.0003199377141251158,0.0006192777010897065,,,,0.0003,0.0003,0.09592373669147491,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,19,0.00083357,0.00119971,0.002539246459992462,0.0003930484689565424,0.0006993959274782727,,,,0.0003,0.0003,0.06734968721866608,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,20,0.00081681,0.00128684,0.0027527430718130436,0.0004528707655714168,0.0007917083578873606,,,,0.0003,0.0003,0.0920974388718605,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,21,0.0008088,0.00133145,0.0029598834057503152,0.0005410358803220718,0.0007369484947774841,,,,0.0003,0.0003,0.07314306497573853,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,22,0.00075893,0.00107429,0.0023303552477709883,0.00029872476028890756,0.000592059660338883,,,,0.0003,0.0003,0.07816172391176224,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,23,0.0007053,0.00102259,0.0022534305694763648,0.00026976218728816826,0.0005666751741266891,,,,0.0003,0.0003,0.06479506939649582,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,24,0.00067501,0.00106433,0.002163555727458926,0.0003509269335481128,0.0006404521124579243,,,,0.0003,0.0003,0.06410854309797287,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,25,0.00062826,0.00120083,0.002601807948237852,0.0003493379684581005,0.0007246411160050588,,,,0.0003,0.0003,0.05615311488509178,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,26,0.00068772,0.00096481,0.0020025887108116665,0.0002611153982017302,0.0005418765319155115,,,,0.0003,0.0003,0.10930082201957703,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,27,0.00061849,0.001168,0.002523328285664226,0.00042742600851133076,0.0006559672042329837,,,,0.0003,0.0003,0.06466922163963318,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,28,0.00063507,0.00085443,0.0018359438611697727,0.00023997162246711034,0.00043673263326669126,,,,0.0003,0.0003,0.06635888665914536,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,29,0.00052071,0.00090067,0.0019770423115662017,0.000264155402619795,0.0004843953797582891,,,,0.0003,0.0003,0.055441223084926605,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,30,0.0005486,0.00092107,0.0020146162667479856,0.00022277944747385383,0.0005212406815235765,,,,0.0003,0.0003,0.05829203873872757,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,31,0.00058182,0.00099075,0.0020384944006810106,0.0003095411583956855,0.0005752626512239251,,,,0.0003,0.0003,0.10730229318141937,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,32,0.00059332,0.00115831,0.0023309090795968672,0.00047740960158915494,0.0006792540806480898,,,,0.0003,0.0003,0.07165317237377167,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,33,0.00063029,0.00096732,0.002082678173116303,0.0002692405589713339,0.000527510189707624,,,,0.0003,0.0003,0.06359801441431046,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,34,0.00053797,0.0008223,0.0017534356796891776,0.00017419974100301347,0.0004418490265006452,,,,0.0003,0.0003,0.08299175649881363,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,35,0.00045406,0.00080915,0.0017557231134441415,0.00018649479577066263,0.00043142532621238977,,,,0.0003,0.0003,0.0558590330183506,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,36,0.0004859,0.00076146,0.0017798619873833695,0.00016180242491094376,0.00038793866877184015,,,,0.0003,0.0003,0.06866626441478729,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,37,0.00042144,0.00085932,0.0017947850681567755,0.00023803436251362012,0.0005021377550151001,,,,0.0003,0.0003,0.05594608560204506,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,38,0.00044015,0.00079135,0.0017041816369934017,0.00016872378070162473,0.00042617436612685667,,,,0.0003,0.0003,0.052979473024606705,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,39,0.00043234,0.00092253,0.001985512585560205,0.0002640268734628255,0.0005314039139245573,,,,0.0003,0.0003,0.051498983055353165,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,40,0.00046571,0.00113082,0.002315385098548724,0.00040495331911463505,0.0006882252564135022,,,,0.0003,0.0003,0.06559044122695923,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,41,0.00041951,0.00088108,0.0019720427960326576,0.00022268315399373142,0.00047710541212308617,,,,0.0003,0.0003,0.06002173200249672,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,42,0.00048092,0.00076431,0.0016707509504886929,0.00016385817344294101,0.0004207679795996798,,,,0.0003,0.0003,0.10790923982858658,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,43,0.00037609,0.00079752,0.0016866439274248687,0.00022664958524120206,0.00042181589532832984,,,,0.0003,0.0003,0.04730610549449921,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,44,0.00044411,0.00079578,0.001774423902092804,0.00022420994756884474,0.00043188590847280736,,,,0.0003,0.0003,0.05713362246751785,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,45,0.00044333,0.00084057,0.0019007459025434886,0.0002448480677484388,0.0004300806363001518,,,,0.0003,0.0003,0.05147368088364601,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,46,0.00039738,0.00081685,0.001793008454171301,0.0002256044342056082,0.0004374919099758525,,,,0.0003,0.0003,0.051673680543899536,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,47,0.00041207,0.00077277,0.0017149835938385012,0.00017447568316282218,0.0004064794164838249,,,,0.0003,0.0003,0.05986233800649643,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,48,0.00032599,0.00067342,0.0014499149448801143,0.00012893096722590717,0.0003534890961355573,,,,0.0003,0.0003,0.050594624131917953,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,49,0.00037416,0.00072538,0.0015214281624225576,0.000166060764640552,0.0003986473718615627,,,,0.0003,0.0003,0.11099766939878464,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,50,0.00053137,0.00075472,0.0016128181369694566,0.00017568059934175542,0.0004134602171623357,,,,0.0003,0.0003,0.07336810976266861,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,51,0.00037912,0.00071232,0.0015557391604790344,0.00015950704857965313,0.000373028762880895,,,,0.0003,0.0003,0.05664418265223503,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,52,0.00036706,0.00080733,0.0017644400294179326,0.0001953777394418602,0.00045060120730917494,,,,0.0003,0.0003,0.08442508429288864,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,53,0.00040125,0.00094355,0.0018708586415788903,0.00027031358635204943,0.000576863150451551,,,,0.0003,0.0003,0.05711674317717552,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,54,0.00037913,0.00071934,0.001487430532785382,0.00012843915512842263,0.0003806050804325201,,,,0.0003,0.0003,0.05390418693423271,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,55,0.00032899,0.00075591,0.0015556620104009713,0.0001956449837876857,0.0004300066973011945,,,,0.0003,0.0003,0.042962696403265,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,56,0.00032128,0.00067784,0.001425176817111596,0.00013175848288406183,0.0003596159683321412,,,,0.0003,0.0003,0.050991274416446686,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,57,0.00031734,0.00069296,0.0014323223251616164,0.0001530280257730117,0.0003716331744536326,,,,0.0003,0.0003,0.04158664494752884,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,58,0.00028968,0.00063812,0.001336493028517008,0.00010977027552945408,0.0003349992462041572,,,,0.0003,0.0003,0.04169110208749771,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,59,0.00031437,0.00074633,0.0015862107052135122,0.00019622848551509515,0.00040398514863471303,,,,0.0003,0.0003,0.049484871327877045,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,60,0.00029008,0.00063649,0.001362113544969948,0.00010776683016187597,0.00032902027900477557,,,,0.0003,0.0003,0.048240650445222855,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,61,0.00033687,0.00061184,0.001298500966823955,9.717396716906359e-05,0.00029726576988391693,,,,0.0003,0.0003,0.04650654271245003,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,62,0.00029674,0.00148496,0.0029179406093314693,0.000688052386528405,0.0010543724075107012,,,,0.0003,0.0003,0.0978902280330658,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,63,0.00035578,0.00073075,0.0016038038693864775,0.00013975969595708478,0.00037257121955345016,,,,0.0003,0.0003,0.09807881712913513,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,64,0.00030568,0.0009851,0.002000945914325959,0.0003650827193138211,0.0006496546305963645,,,,0.0003,0.0003,0.08605697005987167,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,65,0.00031818,0.00080396,0.0017317572470107927,0.00020889857965699377,0.0004376305407508237,,,,0.0003,0.0003,0.05568955838680267,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,66,0.00036808,0.00069933,0.0015092711636188626,0.00013586870732088235,0.0003647239781309028,,,,0.0003,0.0003,0.09827341884374619,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,67,0.00037164,0.00079621,0.0016877713108204254,0.0001866134660951845,0.00042198249421064403,,,,0.0003,0.0003,0.06778109818696976,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,68,0.00026983,0.00061964,0.001305279022809686,8.497499460029079e-05,0.0003021039799742282,,,,0.0003,0.0003,0.0344700813293457,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,69,0.00022194,0.00061168,0.0012927038852944513,0.00010172218015639047,0.00030127956889470814,,,,0.0003,0.0003,0.032500140368938446,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,70,0.00025191,0.00073368,0.0015764862008985547,0.00019462493561090888,0.0003848306348315432,,,,0.0003,0.00015,0.03848506510257721,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,71,0.00018175,0.00055372,0.0011996401929830179,5.74936861307902e-05,0.0002555338559652963,,,,0.00015,0.00015,0.032705001533031464,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,72,0.00014397,0.00057534,0.0012136518267998806,6.125241042122515e-05,0.00026566597816516085,,,,0.00015,0.00015,0.02540246583521366,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,73,0.00015085,0.0005426,0.0011314035412036394,5.725053276880182e-05,0.0002578878713905181,,,,0.00015,0.00015,0.030382702127099037,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,74,0.00016325,0.00062398,0.0012851079371862166,0.00010379013721905152,0.0003248867592853727,,,,0.00015,0.00015,0.03596938028931618,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,75,0.00017245,0.000539,0.001145437554327494,5.048192311241429e-05,0.0002500250752617826,,,,0.00015,0.00015,0.036720581352710724,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,76,0.00013199,0.00053963,0.0011549786939639261,4.872230023621424e-05,0.0002462901875950122,,,,0.00015,0.00015,0.017798764631152153,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,77,0.00012735,0.00054147,0.0011427541794380494,5.353872084645756e-05,0.00025225797270005807,,,,0.00015,0.00015,0.019319532439112663,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,78,0.00012684,0.0005478,0.0011489933984358187,6.099262806250331e-05,0.0002610611336480518,,,,0.00015,0.00015,0.01973573863506317,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,79,0.00012465,0.00054166,0.0011496015351987756,5.3179621990810155e-05,0.0002496778078445734,,,,0.00015,0.00015,0.023331157863140106,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,80,0.00015045,0.00055797,0.0011954705794989095,6.565400626635898e-05,0.0002610671825654257,,,,0.00015,0.00015,0.0427696667611599,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,81,0.00014225,0.00054716,0.0011704922924485061,5.599762846387264e-05,0.000251717591470608,,,,0.00015,0.00015,0.02629399299621582,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,82,0.00012202,0.00054487,0.0011540330366197984,5.612850111782603e-05,0.00025153418245838345,,,,0.00015,7.5e-05,0.0250188410282135,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,83,9.818e-05,0.00053105,0.0011302140401661261,4.2825852709597706e-05,0.00023611327308470194,,,,7.5e-05,7.5e-05,0.027199160307645798,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,84,8.605e-05,0.00052318,0.0011206174017266606,4.032229489579002e-05,0.00023196112122806763,,,,7.5e-05,7.5e-05,0.010365121066570282,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,85,8.331e-05,0.00054534,0.0011485841821583717,4.522359024128566e-05,0.00024442474160483367,,,,7.5e-05,7.5e-05,0.012274956330657005,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,86,8.59e-05,0.00052166,0.0011066472734664746,4.5151654634482e-05,0.00023499887139793375,,,,7.5e-05,7.5e-05,0.013733550906181335,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,87,8.654e-05,0.00052333,0.0011049861504136731,4.378045150584745e-05,0.00023781426639020968,,,,7.5e-05,7.5e-05,0.019159475341439247,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,88,9.551e-05,0.00055627,0.0011962258385477174,8.285778705991001e-05,0.0002578832213567162,,,,7.5e-05,7.5e-05,0.036082036793231964,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,89,0.00010327,0.00055096,0.0012220049827985752,6.16867357845971e-05,0.0002496489511835264,,,,7.5e-05,7.5e-05,0.0746559202671051,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,90,9.249e-05,0.00051403,0.0010966046989631737,4.177685332906495e-05,0.00022888527017314518,,,,7.5e-05,7.5e-05,0.018631353974342346,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,91,7.681e-05,0.00052096,0.0011056695550372053,4.14707137727261e-05,0.0002316466954440943,,,,7.5e-05,7.5e-05,0.01048375479876995,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,92,8.076e-05,0.00051063,0.00109035969171932,4.1203123497032186e-05,0.00022728950939119886,,,,7.5e-05,7.5e-05,0.0165533646941185,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,93,8.519e-05,0.0005121,0.001087045907421202,4.124306969117109e-05,0.000228658290482603,,,,7.5e-05,7.5e-05,0.02179400622844696,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,94,8.281e-05,0.00050737,0.0010774363498687947,4.0735507318774875e-05,0.00022644339319522093,,,,7.5e-05,7.5e-05,0.026297204196453094,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,95,9.859e-05,0.0005169,0.0010966077366635428,4.478822976363563e-05,0.00022956076371623643,,,,7.5e-05,7.5e-05,0.08665910363197327,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,96,7.312e-05,0.00050326,0.0010659431400921687,3.850209516057132e-05,0.00022381725950220536,,,,7.5e-05,7.5e-05,0.01237652450799942,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,97,6.922e-05,0.00050517,0.001078214122753189,3.9641688088548205e-05,0.00022285633559164026,,,,7.5e-05,7.5e-05,0.012274039909243584,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,98,6.802e-05,0.00050645,0.001073977308396066,3.896324554743148e-05,0.00022413500753819151,,,,7.5e-05,7.5e-05,0.012144004926085472,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
continuous_bypass_64d:seed4,continuous_bypass_64d,4,99,6.725e-05,0.000505,0.0010707604990531309,3.906206625651075e-05,0.0002230307883744702,,,,7.5e-05,7.5e-05,0.012365340255200863,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,0,0.28953581,0.05732634,0.09907033619776033,0.04617989118221723,0.04782019008291041,158.60096747705563,0.152587890625,625,0.0003,0.0003,10200487.0,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,1,0.05198682,0.03374926,0.06566703035008692,0.015443716696392225,0.03109398276726606,349.4595729636204,0.344482421875,1411,0.0003,0.0003,38.26643371582031,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,2,0.03518735,0.0229414,0.048719360517743976,0.00929448538241874,0.01896372880399874,508.6617291480937,0.4609375,1888,0.0003,0.0003,1.8759533166885376,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,3,0.02676233,0.01993694,0.03939632839105887,0.007916037337895952,0.017944721240075814,656.3961667881002,0.568359375,2328,0.0003,0.0003,2.2018144130706787,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,4,0.02327312,0.01452876,0.029942924464462544,0.005274456159239157,0.011857651796396198,755.4573418189252,0.647216796875,2651,0.0003,0.0003,2.1275298595428467,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,5,0.01907596,0.01065764,0.022024107010733103,0.004228590218031395,0.008202246895781267,801.2055204597016,0.67626953125,2770,0.0003,0.0003,1.3002698421478271,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,6,0.01593631,0.01021932,0.02140937038673058,0.004164547262989321,0.007546281886104109,855.9304206756661,0.710205078125,2909,0.0003,0.0003,0.503580629825592,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,7,0.01415895,0.00762254,0.016271024446087697,0.003054398117565952,0.005427107324302116,883.6179951841956,0.723876953125,2965,0.0003,0.0003,1.5739747285842896,True,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
vq_4096_64d_random:seed3,vq_4096_64d_random,3,8,0.01208638,0.00683161,0.015236439235831995,0.0032824399223350446,0.004457181899971533,944.7804347520203,0.76708984375,3142,0.0003,0.0003,0.7590528130531311,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
