epoch,train/total_loss,train/recon_loss,train/vq_loss,train/codebook_usage,train/perplexity,train/learning_rate,val/total_loss,val/recon_loss,val/vq_loss,val/codebook_usage,val/perplexity,val/best_loss
87,0.00020189490169286728,0.00011243862536503002,8.945628360379487e-05,0.035839613527059555,194.47140502929688,9.999999747378752e-05,0.0003175268939230591,0.0002457662485539913,7.176064536906779e-05,0.8580322265625,158.07046508789062,0.0002357203484280035
88,0.00020143200526945293,0.00011045182327507064,9.09801892703399e-05,0.03595714643597603,197.13351440429688,9.999999747378752e-05,0.00032971007749438286,0.0002593978715594858,7.03122204868123e-05,0.8348388671875,157.64566040039062,0.0002357203484280035
89,0.0002045966248260811,0.00010771600500447676,9.688061254564673e-05,0.03601785749197006,198.32858276367188,9.999999747378752e-05,0.0003585630329325795,0.00027247582329437137,8.608722419012338e-05,0.826904296875,156.74160766601562,0.0002357203484280035
90,0.0002334409364266321,0.00011731031554518268,0.00011613061360549182,0.03593866154551506,197.91139221191406,9.999999747378752e-05,0.000564824789762497,0.00041575118666514754,0.00014907361764926463,0.8292236328125,157.38226318359375,0.0002357203484280035
91,0.00020994861552026123,0.00010242794814985245,0.00010752066737040877,0.03599166497588158,197.37933349609375,9.999999747378752e-05,0.00036412125336937606,0.0002739140472840518,9.020722791319713e-05,0.82861328125,156.45257568359375,0.0002357203484280035
92,0.00021052206284366548,0.00010827369260368869,0.0001022483702399768,0.03600800782442093,198.1781768798828,9.999999747378752e-05,0.0003715171478688717,0.0002836605708580464,8.785657701082528e-05,0.7987060546875,156.62974548339844,0.0002357203484280035
93,0.00020213179232086986,0.00010238562390441075,9.97461611405015e-05,0.03598323464393616,198.140380859375,9.999999747378752e-05,0.0003285431885160506,0.000262536748778075,6.600643246201798e-05,0.8028564453125,157.3660430908203,0.0002357203484280035
94,0.0001884720113594085,9.343524288851768e-05,9.503676847089082e-05,0.03592664748430252,196.4037322998047,9.999999747378752e-05,0.00033340026857331395,0.000259607593761757,7.379268208751455e-05,0.7935791015625,157.31280517578125,0.0002357203484280035
95,0.00018631372950039804,9.239138307748362e-05,9.392234642291442e-05,0.03589991107583046,195.88206481933594,9.999999747378752e-05,0.0003232547896914184,0.00025984205421991646,6.341275002341717e-05,0.78564453125,155.64602661132812,0.0002357203484280035
96,0.0001994023914448917,0.00010024130460806191,9.916107956087217e-05,0.035866785794496536,196.39024353027344,9.999999747378752e-05,0.0003604395315051079,0.0002692569396458566,9.118258458329365e-05,0.7452392578125,155.54872131347656,0.0002357203484280035
97,0.00021894497331231833,0.00010599021334201097,0.00011295475997030735,0.035835150629282,195.83119201660156,9.999999747378752e-05,0.0003394060768187046,0.00025521026691421866,8.419579535257071e-05,0.7457275390625,156.5063934326172,0.0002357203484280035
98,0.00020070109167136252,9.507225331617519e-05,0.00010562884563114494,0.03589475527405739,196.784912109375,9.999999747378752e-05,0.0003491771640256047,0.00025993704912252724,8.924011490307748e-05,0.7568359375,153.058837890625,0.0002357203484280035
99,0.00019062668434344232,9.135252912528813e-05,9.927415521815419e-05,0.03589240834116936,196.8389129638672,9.999999747378752e-05,0.000348143745213747,0.00025902347988449037,8.912025077734143e-05,0.7447509765625,156.56414794921875,0.0002357203484280035
100,0.00018581074255052954,9.04886401258409e-05,9.532210242468864e-05,0.035910893231630325,197.92971801757812,9.999999747378752e-05,0.0003384933224879205,0.00026979437097907066,6.869895150884986e-05,0.732177734375,155.77297973632812,0.0002357203484280035
101,0.0001916661422001198,9.25583517528139e-05,9.91077977232635e-05,0.03585974499583244,198.1342010498047,9.999999747378752e-05,0.0005307149258442223,0.00042440887773409486,0.00010630603355821222,0.7314453125,155.40203857421875,0.0002357203484280035
102,0.00021528967772610486,0.00010359489533584565,0.0001116947823902592,0.03576871380209923,197.3783416748047,9.999999747378752e-05,0.0003149834810756147,0.00024408222816418856,7.090126018738374e-05,0.7218017578125,156.3502960205078,0.0002357203484280035
103,0.0001858405739767477,9.036207484314218e-05,9.547849913360551e-05,0.03583876043558121,196.96372985839844,9.999999747378752e-05,0.0003289483720436692,0.0002500989940017462,7.884937804192305e-05,0.7117919921875,155.6494598388672,0.0002357203484280035
104,0.00017669159569777548,8.620239532319829e-05,9.048919309861958e-05,0.035777170211076736,195.9980010986328,9.999999747378752e-05,0.0003364120202604681,0.0002602004969958216,7.621153781656176e-05,0.726806640625,156.05569458007812,0.0002357203484280035
105,0.00019263064314145595,9.543764463160187e-05,9.719299850985408e-05,0.03574855625629425,196.53329467773438,9.999999747378752e-05,0.0003199211787432432,0.00024921432486735284,7.070686115184799e-05,0.705322265625,156.07830810546875,0.0002357203484280035
106,0.00019173353211954236,9.558341844240203e-05,9.615011367714033e-05,0.03575185686349869,196.8885040283203,9.999999747378752e-05,0.00033685294329188764,0.0002671013062354177,6.975165160838515e-05,0.6868896484375,152.59432983398438,0.0002357203484280035
107,0.00018937332788482308,9.416128159500659e-05,9.52120462898165e-05,0.03577454015612602,196.97885131835938,9.999999747378752e-05,0.00032316564465872943,0.00025413071853108704,6.903492612764239e-05,0.709228515625,156.09478759765625,0.0002357203484280035
108,0.00018663605442270637,9.480312291998416e-05,9.18329315027222e-05,0.03573298454284668,196.79335021972656,9.999999747378752e-05,0.00032017691410146654,0.0002515999658498913,6.857696280349046e-05,0.685791015625,155.48887634277344,0.0002357203484280035
109,0.00018563351477496326,8.836874621920288e-05,9.7264775831718e-05,0.03569812700152397,196.98948669433594,9.999999747378752e-05,0.0003554245922714472,0.0002764302771538496,7.899432966951281e-05,0.6815185546875,155.19004821777344,0.0002357203484280035
110,0.0002063444844679907,0.00010156849020859227,0.00010477600153535604,0.03573625907301903,197.98263549804688,9.999999747378752e-05,0.0003448031784500927,0.00025342838489450514,9.137478627962992e-05,0.66845703125,155.07421875,0.0002357203484280035
111,0.00020247406791895628,9.694376785773784e-05,0.00010553030733717605,0.035708826035261154,197.8278045654297,9.999999747378752e-05,0.0003892233653459698,0.0002893577911891043,9.986558143282309e-05,0.709228515625,153.06077575683594,0.0002357203484280035
112,0.00018232950242236257,8.608981443103403e-05,9.623968071537092e-05,0.035780083388090134,197.99685668945312,9.999999747378752e-05,0.00032041562371887267,0.00025301368441432714,6.740193202858791e-05,0.6715087890625,154.04541015625,0.0002357203484280035
113,0.0001838019088609144,9.115633292822167e-05,9.264556865673512e-05,0.03571365028619766,197.38372802734375,9.999999747378752e-05,0.00031694481731392443,0.0002495444496162236,6.740036769770086e-05,0.6754150390625,155.22781372070312,0.0002357203484280035
114,0.00018417624232824892,8.993821393232793e-05,9.423802111996338e-05,0.03565646708011627,196.43402099609375,9.999999747378752e-05,0.0003618815680965781,0.00027684474480338395,8.503683056915179e-05,0.6768798828125,154.81756591796875,0.0002357203484280035
115,0.00022075358720030636,0.0001084649920812808,0.00011228859511902556,0.03565974161028862,197.34507751464844,9.999999747378752e-05,0.0003145010559819639,0.00024291973386425525,7.158131484175101e-05,0.6893310546875,155.5213165283203,0.0002357203484280035
116,0.00017992634093388915,8.94964614417404e-05,9.042987949214876e-05,0.03572210296988487,198.0537109375,9.999999747378752e-05,0.00030532307573594153,0.00024183215282391757,6.349090836010873e-05,0.676513671875,153.4630584716797,0.0002357203484280035
117,0.000169568374985829,8.28366755740717e-05,8.673169213579968e-05,0.035668712109327316,196.00604248046875,9.999999747378752e-05,0.00031924640643410385,0.00024431475321762264,7.493165321648121e-05,0.6636962890625,154.35836791992188,0.0002357203484280035
118,0.00017417222261428833,8.646513015264645e-05,8.770709246164188e-05,0.03564257174730301,196.98719787597656,9.999999747378752e-05,0.0003347754245623946,0.0002590121002867818,7.576333155157045e-05,0.65185546875,154.5922088623047,0.0002357203484280035
119,0.0001887402613647282,9.41095786402002e-05,9.463069000048563e-05,0.03561408445239067,196.74411010742188,9.999999747378752e-05,0.00036990002263337374,0.00027890203637070954,9.099797171074897e-05,0.65771484375,154.11380004882812,0.0002357203484280035
120,0.00018996934522874653,9.226724796462804e-05,9.770209726411849e-05,0.03562328964471817,196.07272338867188,9.999999747378752e-05,0.0003160466440021992,0.00024581531761214137,7.023131911410019e-05,0.6707763671875,153.80596923828125,0.0002357203484280035
121,0.00017945391300600022,8.925708243623376e-05,9.019682329380885e-05,0.035625480115413666,196.0782470703125,9.999999747378752e-05,0.00034650583984330297,0.00027345307171344757,7.305277540581301e-05,0.6514892578125,155.1019287109375,0.0002357203484280035
122,0.00023339723702520132,0.00012205443636048585,0.00011134280066471547,0.0356278270483017,197.16241455078125,9.999999747378752e-05,0.00031673096236772835,0.00023894164769444615,7.77893146732822e-05,0.6541748046875,155.4198760986328,0.0002357203484280035
123,0.000188919497304596,9.22240869840607e-05,9.66954103205353e-05,0.03568088263273239,197.587158203125,9.999999747378752e-05,0.0003136678715236485,0.00023936480283737183,7.430305413436145e-05,0.66064453125,155.63539123535156,0.0002357203484280035
124,0.0001905416138470173,9.522466280031949e-05,9.53169510466978e-05,0.03568603843450546,197.48570251464844,9.999999747378752e-05,0.0003077443689107895,0.00023840556968934834,6.933879194548354e-05,0.6729736328125,155.46832275390625,0.0002357203484280035
125,0.00021459684649016708,0.00010925091191893443,0.00010534593457123265,0.03564365580677986,197.21812438964844,9.999999747378752e-05,0.000451340718427673,0.0003493822878226638,0.00010195843788096681,0.66015625,154.917724609375,0.0002357203484280035
126,0.00018648324476089329,9.13581025088206e-05,9.512514225207269e-05,0.03574022650718689,198.2440948486328,9.999999747378752e-05,0.0003191831347066909,0.0002476075023878366,7.157563231885433e-05,0.6778564453125,154.9571533203125,0.0002357203484280035
127,0.0001824262726586312,8.9175024186261e-05,9.325124847237021e-05,0.03565048798918724,196.752197265625,9.999999747378752e-05,0.0003094988642260432,0.0002367189881624654,7.277987606357783e-05,0.6556396484375,155.6956329345703,0.0002357203484280035
128,0.0001774620614014566,8.535147935617715e-05,9.211058204527944e-05,0.03570485860109329,197.37057495117188,9.999999747378752e-05,0.00031546453828923404,0.0002461034164298326,6.936112913535908e-05,0.6688232421875,156.23439025878906,0.0002357203484280035
129,0.00016472286370117217,8.067415183177218e-05,8.404870459344238e-05,0.035695239901542664,196.91714477539062,9.999999747378752e-05,0.00030230448464863,0.0002392084279563278,6.309605669230223e-05,0.6624755859375,154.39231872558594,0.0002357203484280035
130,0.00017790630226954818,8.709381654625759e-05,9.081247844733298e-05,0.03561101853847504,196.28208923339844,9.999999747378752e-05,0.0003346132580190897,0.0002516891690902412,8.29240889288485e-05,0.658935546875,155.31796264648438,0.0002357203484280035
131,0.0001804374624043703,8.80137158674188e-05,9.242374653695151e-05,0.035678666085004807,197.2454376220703,9.999999747378752e-05,0.0003241130616515875,0.0002445813443046063,7.953172462293878e-05,0.6474609375,155.36912536621094,0.0002357203484280035
132,0.000183308104169555,8.504664583597332e-05,9.826145833358169e-05,0.03565847873687744,196.90972900390625,9.999999747378752e-05,0.0003401521244086325,0.0002547280746512115,8.542405703337863e-05,0.6519775390625,152.82041931152344,0.0002357203484280035
133,0.00016687279276084155,7.69465186749585e-05,8.992627408588305e-05,0.035656288266181946,197.3153533935547,9.999999747378752e-05,0.00030388226150535047,0.00024142756592482328,6.245469558052719e-05,0.6480712890625,155.0120391845703,0.0002357203484280035
134,0.00015429718769155443,7.258642290253192e-05,8.171077206498012e-05,0.03567688539624214,197.0047149658203,9.999999747378752e-05,0.0002984690072480589,0.00023569862241856754,6.27703993814066e-05,0.64697265625,153.38595581054688,0.00023569862241856754
135,0.0001532126625534147,7.314388494705781e-05,8.006877033039927e-05,0.03570769354701042,197.5636444091797,9.999999747378752e-05,0.0003013245586771518,0.00023752871493343264,6.3795865571592e-05,0.654541015625,155.17489624023438,0.00023569862241856754
136,0.00015861776773817837,7.495971658499911e-05,8.365805115317926e-05,0.03564901649951935,196.4145965576172,9.999999747378752e-05,0.0003089408855885267,0.0002428237785352394,6.611710705328733e-05,0.6568603515625,155.7300262451172,0.00023569862241856754
137,0.00015928981883917004,7.712366641499102e-05,8.21661451482214e-05,0.0356866829097271,197.3448944091797,9.999999747378752e-05,0.00030886047170497477,0.00023953559866640717,6.932488031452522e-05,0.6400146484375,155.34368896484375,0.00023569862241856754
138,0.0001632264902582392,7.599626405863091e-05,8.723023347556591e-05,0.03556809201836586,196.1869354248047,9.999999747378752e-05,0.00032365278457291424,0.0002463709388393909,7.728185300948098e-05,0.631591796875,154.70892333984375,0.00023569862241856754
139,0.00016487573157064617,7.47190133552067e-05,9.015671821543947e-05,0.035587064921855927,196.48300170898438,9.999999747378752e-05,0.0004472405998967588,0.0003288612933829427,0.00011837931378977373,0.6243896484375,153.35162353515625,0.00023569862241856754
140,0.00015936831186991185,7.337099668802693e-05,8.59973079059273e-05,0.03561212494969368,196.763427734375,9.999999747378752e-05,0.00028073799330741167,0.00022681683185510337,5.392117236624472e-05,0.64990234375,155.06517028808594,0.00022681683185510337
141,0.00015961348253767937,7.55443106754683e-05,8.406916458625346e-05,0.03564251959323883,197.61550903320312,9.999999747378752e-05,0.0003156304301228374,0.0002401622332399711,7.546819688286632e-05,0.637939453125,154.7857208251953,0.00022681683185510337
142,0.00015739315131213516,7.2290058596991e-05,8.510309271514416e-05,0.03569413349032402,198.19998168945312,9.999999747378752e-05,0.0003105797804892063,0.00023351149866357446,7.706829637754709e-05,0.6558837890625,155.38897705078125,0.00022681683185510337
143,0.00020205149485263973,0.00011093033390352502,9.112116822507232e-05,0.035611145198345184,197.26193237304688,9.999999747378752e-05,0.0002917174715548754,0.00023253526887856424,5.918220995226875e-05,0.6417236328125,153.8113555908203,0.00022681683185510337
144,0.00014954712241888046,7.35053326934576e-05,7.604179700138047e-05,0.03566422685980797,197.76278686523438,9.999999747378752e-05,0.0002810838050208986,0.00022658055240754038,5.450325625133701e-05,0.656494140625,155.3344268798828,0.00022658055240754038
145,0.00015382793208118528,7.475924212485552e-05,7.906868268037215e-05,0.03562573716044426,197.6508331298828,9.999999747378752e-05,0.0005447699804790318,0.00036934021045453846,0.00017542978457640857,0.68798828125,154.62745666503906,0.00022658055240754038
146,0.0001595250505488366,7.55397486500442e-05,8.398530189879239e-05,0.03560266271233559,197.03663635253906,9.999999747378752e-05,0.00029224861646071076,0.00023467147548217326,5.7577148254495114e-05,0.643310546875,155.37286376953125,0.00022658055240754038
147,0.0001509133871877566,7.150713645387441e-05,7.94062580098398e-05,0.03565574437379837,197.110107421875,9.999999747378752e-05,0.0002850133751053363,0.00022431815159507096,6.0695205320371315e-05,0.643310546875,154.96270751953125,0.00022431815159507096
148,0.00015392870409414172,7.054451270960271e-05,8.33841841085814e-05,0.03564803674817085,197.2191162109375,9.999999747378752e-05,0.00028685195138677955,0.0002273899590363726,5.946198507444933e-05,0.64697265625,155.48658752441406,0.00022431815159507096
149,0.0001480667560826987,6.924656918272376e-05,7.882017962401733e-05,0.03563455492258072,196.8488311767578,9.999999747378752e-05,0.0002936589007731527,0.00023214037355501205,6.151851266622543e-05,0.630859375,154.95068359375,0.00022431815159507096
150,0.00013980388757772744,6.381758430507034e-05,7.59863032726571e-05,0.035661596804857254,196.70498657226562,9.999999747378752e-05,0.00028958762413822114,0.00022775318939238787,6.183442019391805e-05,0.6446533203125,155.0782012939453,0.00022431815159507096
151,0.0001418147439835593,6.496084097307175e-05,7.685391028644517e-05,0.03565499931573868,197.16978454589844,9.999999747378752e-05,0.00031240814132615924,0.00023178770788945258,8.062042616074905e-05,0.635009765625,155.32191467285156,0.00022431815159507096
152,0.00013977279013488442,6.286358257057145e-05,7.690920756431296e-05,0.03561300039291382,197.55361938476562,9.999999747378752e-05,0.000288428709609434,0.00022565580729860812,6.27729095867835e-05,0.6422119140625,155.1322784423828,0.00022431815159507096
153,0.00014696668949909508,6.672239396721125e-05,8.024430280784145e-05,0.03568294271826744,197.99436950683594,9.999999747378752e-05,0.00031474922434426844,0.0002475964720360935,6.715275958413258e-05,0.6446533203125,155.46875,0.00022431815159507096
154,0.0001469560229452327,6.830666825408116e-05,7.864935469115153e-05,0.035637546330690384,197.71109008789062,9.999999747378752e-05,0.00029591162456199527,0.00023320743639487773,6.270418816711754e-05,0.6453857421875,155.86195373535156,0.00022431815159507096
155,0.00015193389845080674,7.217896200018004e-05,7.97549364506267e-05,0.03560805320739746,197.6261749267578,9.999999747378752e-05,0.00029703255859203637,0.00023570549092255533,6.132706039352342e-05,0.64208984375,155.55641174316406,0.00022431815159507096
156,0.00013664468133356422,6.222255615284666e-05,7.442211790475994e-05,0.03566128760576248,197.6839599609375,9.999999747378752e-05,0.00030496003455482423,0.00023942625557538122,6.553376442752779e-05,0.627197265625,155.0800018310547,0.00022431815159507096
157,0.0001711561344563961,7.468101102858782e-05,9.647512342780828e-05,0.035578351467847824,196.5808563232422,9.999999747378752e-05,0.00029504220583476126,0.00022513032308779657,6.991187547100708e-05,0.626953125,155.03929138183594,0.00022431815159507096
158,0.00013546142145060003,6.0421094531193376e-05,7.504031964344904e-05,0.03563519939780235,197.1281280517578,9.999999747378752e-05,0.0003132856800220907,0.00024401253904215991,6.927313370397314e-05,0.636962890625,155.32679748535156,0.00022431815159507096
159,0.00017294762074016035,7.628850289620459e-05,9.665911784395576e-05,0.0355198048055172,196.6917266845703,9.999999747378752e-05,0.0002972619258798659,0.00022917371825315058,6.808821490267292e-05,0.6197509765625,154.34808349609375,0.00022431815159507096
160,0.00017708935774862766,8.340639033121988e-05,9.368296014145017e-05,0.035595908761024475,197.4917449951172,9.999999747378752e-05,0.000312217598548159,0.00023388346016872674,7.833414565538988e-05,0.6259765625,154.59640502929688,0.00022431815159507096
161,0.0001602372358320281,7.088503480190411e-05,8.935219375416636e-05,0.03558443859219551,197.4250946044922,9.999999747378752e-05,0.0002925457083620131,0.00022857873409520835,6.396698881871998e-05,0.645751953125,155.84185791015625,0.00022431815159507096
162,0.00014161053695715964,6.539648165926337e-05,7.621405529789627e-05,0.03567080199718475,198.0246124267578,9.999999747378752e-05,0.0003039486473426223,0.00023724396305624396,6.670468428637832e-05,0.62744140625,155.52967834472656,0.00022431815159507096
163,0.0001488038251409307,6.793448847020045e-05,8.086932939477265e-05,0.03556956350803375,197.1544952392578,9.999999747378752e-05,0.0002784805838018656,0.00022114053717814386,5.734005753765814e-05,0.62646484375,155.16708374023438,0.00022114053717814386
164,0.00015402732242364436,6.877621490275487e-05,8.525110752088949e-05,0.03554295748472214,197.16201782226562,9.999999747378752e-05,0.0003617940528783947,0.0002591668744571507,0.00010262717842124403,0.6341552734375,152.5913543701172,0.00022114053717814386
165,0.00014722034393344074,6.421200669137761e-05,8.300833724206313e-05,0.03560810536146164,197.56431579589844,9.999999747378752e-05,0.00028225762071087956,0.0002171363594243303,6.512126128654927e-05,0.63037109375,155.1748504638672,0.0002171363594243303
166,0.00020760764891747385,0.00010959270730381832,9.801494161365554e-05,0.035599492490291595,197.5911865234375,9.999999747378752e-05,0.0002780830254778266,0.00022987618285696954,4.8206849896814674e-05,0.721435546875,155.1636962890625,0.0002171363594243303
167,0.00013226180453784764,6.737314106430858e-05,6.488867074949667e-05,0.035796791315078735,198.8461151123047,9.999999747378752e-05,0.00028866916545666754,0.0002321348583791405,5.6534296163590625e-05,0.6624755859375,154.87884521484375,0.0002171363594243303
168,0.00014169790665619075,6.912436947459355e-05,7.25735371815972e-05,0.03564736619591713,197.84548950195312,9.999999747378752e-05,0.00032040936639532447,0.00025307590840384364,6.733347254339606e-05,0.6658935546875,154.21240234375,0.0002171363594243303
169,0.00013414699060376734,6.299572123680264e-05,7.115126209100708e-05,0.035620659589767456,197.68955993652344,9.999999747378752e-05,0.0002949946210719645,0.0002285219670739025,6.647266854997724e-05,0.635498046875,154.2520294189453,0.0002171363594243303
170,0.0001353394181933254,6.305592978606e-05,7.228348113130778e-05,0.03556894138455391,196.8826446533203,9.999999747378752e-05,0.00028140004724264145,0.00022557942429557443,5.582063749898225e-05,0.633056640625,155.4073944091797,0.0002171363594243303
171,0.00013969828432891518,6.517147994600236e-05,7.452681165887043e-05,0.0355711355805397,197.13821411132812,9.999999747378752e-05,0.0002818475477397442,0.00022541609359905124,5.643145050271414e-05,0.6214599609375,154.99618530273438,0.0002171363594243303
172,0.00013425678480416536,5.996241088723764e-05,7.429438119288534e-05,0.03559064865112305,197.2284698486328,9.999999747378752e-05,0.0002830860030371696,0.00023040614905767143,5.267985397949815e-05,0.6317138671875,155.12449645996094,0.0002171363594243303
173,0.00013471761485561728,6.01995961915236e-05,7.451801502611488e-05,0.03559379652142525,197.1282958984375,9.999999747378752e-05,0.0002949951449409127,0.00023276776482816786,6.222737283678725e-05,0.6298828125,155.62290954589844,0.0002171363594243303
174,0.00014971315977163613,6.962205225136131e-05,8.00911002443172e-05,0.035487450659275055,195.28005981445312,9.999999747378752e-05,0.0003187677066307515,0.00023905308626126498,7.97146130935289e-05,0.62109375,153.651611328125,0.0002171363594243303
175,0.00014214610564522445,6.107141234679148e-05,8.107468602247536e-05,0.03550459444522858,195.26988220214844,9.999999747378752e-05,0.0002950112975668162,0.00022039828763809055,7.461300992872566e-05,0.6148681640625,154.89837646484375,0.0002171363594243303
176,0.00014020383241586387,6.185220991028473e-05,7.835162250557914e-05,0.035501010715961456,195.45533752441406,9.999999747378752e-05,0.0002732581633608788,0.00021841222769580781,5.484595021698624e-05,0.6278076171875,155.0686492919922,0.0002171363594243303
177,0.00014160366845317185,6.407395994756371e-05,7.752971578156576e-05,0.03556378558278084,197.3854217529297,9.999999747378752e-05,0.00030222462373785675,0.0002370542351854965,6.517037400044501e-05,0.6116943359375,154.39047241210938,0.0002171363594243303
178,0.00013593677431344986,5.9362220781622455e-05,7.657455716980621e-05,0.0355149582028389,195.91244506835938,9.999999747378752e-05,0.00030470205820165575,0.00023906645947135985,6.563560600625351e-05,0.61767578125,153.68898010253906,0.0002171363594243303
179,0.00013336447591427714,5.8949386584572494e-05,7.441508932970464e-05,0.03547925129532814,195.48350524902344,9.999999747378752e-05,0.0002965961175505072,0.00023839825007598847,5.8197871112497523e-05,0.612060546875,153.35934448242188,0.0002171363594243303
180,0.000146667065564543,6.653737364104018e-05,8.012969919946045e-05,0.03545896336436272,194.79942321777344,9.999999747378752e-05,0.00028362759621813893,0.0002230696118203923,6.05579734838102e-05,0.6092529296875,153.60020446777344,0.0002171363594243303
181,0.00014372590521816164,6.222735828487203e-05,8.149855420924723e-05,0.03543388098478317,194.98875427246094,9.999999747378752e-05,0.00034933610004372895,0.0002545001916587353,9.483590838499367e-05,0.6181640625,153.509521484375,0.0002171363594243303
182,0.00013932371803093702,6.012563972035423e-05,7.91980855865404e-05,0.0355299636721611,196.1534423828125,9.999999747378752e-05,0.0002865653077606112,0.00022721491404809058,5.935039007454179e-05,0.6260986328125,154.96742248535156,0.0002171363594243303
183,0.0001324717450188473,5.89007577218581e-05,7.357098365901038e-05,0.03551642969250679,196.01638793945312,9.999999747378752e-05,0.0003204957174602896,0.00024361601390410215,7.687971083214507e-05,0.6141357421875,155.00637817382812,0.0002171363594243303
184,0.00016832999244797975,8.119461563182995e-05,8.71353768161498e-05,0.03549095615744591,196.24276733398438,9.999999747378752e-05,0.0003459061263129115,0.000264766305917874,8.113984222291037e-05,0.6490478515625,154.75448608398438,0.0002171363594243303
185,0.00013703314471058547,6.148775719339028e-05,7.55453875171952e-05,0.035573143512010574,197.38394165039062,9.999999747378752e-05,0.0002858266234397888,0.0002321729698451236,5.3653657232644036e-05,0.616943359375,154.87608337402344,0.0002171363594243303
186,0.00014642765745520592,6.932251562830061e-05,7.71051345509477e-05,0.035551153123378754,197.05091857910156,9.999999747378752e-05,0.00033909737248905003,0.0002489672042429447,9.013016824610531e-05,0.6043701171875,153.79310607910156,0.0002171363594243303
187,0.00013770977966487408,5.94224693486467e-05,7.828730304026976e-05,0.03552769497036934,197.07757568359375,9.999999747378752e-05,0.00030182331101968884,0.00023881638480816036,6.30069334874861e-05,0.6082763671875,153.709716796875,0.0002171363594243303
